Country Name,Series Name,Series Code,2004,2005,2006,2007,2008,2009
Mexico,"School enrollment, primary (% net)",SE.PRM.NENR,94.79530334,93.75486755,92.97807312,93.01551819,93.18792725,93.88065338
Mexico,"School enrollment, secondary (% net)",SE.SEC.NENR,62.61268997,63.84180069,64.87510681,66.23989868,67.09858704,67.2024765
Mexico,"School enrollment, secondary (% gross)",SE.SEC.ENRR,78.25180817,78.8035965,80.41249847,81.5880127,83.31661224,82.87976074
Mexico,Strength of legal rights index (0=weak to 12=strong),IC.LGL.CRED.XQ,5,5,5,5,5,5
Mexico,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..,..
Mexico,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,9.971734421,10.38538548,10.52548529,10.90779264,10.94313396,11.13459986
Mexico,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,6.454259003,8.578019635,9.123227964,8.74791843,10.47230913,6.860991661
Mexico,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,5.220252001,4.285946035,5.770786661,3.723771339,3.279306281,3.60841054
Mexico,Trade (% of GDP),NE.TRD.GNFS.ZS,54.22641286,54.57644624,56.36229883,57.06475181,58.07108719,56.03479374
Mexico,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.700000048,3.5,3.200000048,3.400000095,3.5,5.199999809
Mexico,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,3.700000048,3.5,3.200000048,3.400000095,3.5,5.199999809
Mexico,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.688282872,3.988060736,3.629463226,3.966849629,5.124981692,5.297357127
Moldova,GINI index (World Bank estimate),SI.POV.GINI,35.35,36.28,35.4,34.42,34.69,32.91
Moldova,"GNI per capita, PPP (constant 2011 international $)",NY.GNP.PCAP.PP.KD,3486.013232,3723.884573,3916.880904,3958.334167,4285.666637,3866.759894
Moldova,Age dependency ratio (% of working-age population),SP.POP.DPND,41.46791252,39.7474803,38.81778251,38.02027564,37.36732142,36.82098022
Moldova,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,20.47193218,19.53082382,17.3782666,12.0098031,10.70820139,10.10546674
Moldova,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,11.669,11.807,11.965,12.118,12.243,12.323
Moldova,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.263730162,1.361666306,1.393071924,1.30813803,1.337336013,1.276290637
Moldova,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,0,0,0,0,0,0
Moldova,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,12.985,13.161,13.329,13.486,13.627,13.753
Moldova,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,0.343810822
Moldova,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,40.5,40.70000076,33.59999847,32.79999924,31.10000038,28.20000076
Moldova,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,96.46097133,96.91417526,96.67650907,96.72281933,96.24677948,95.94133944
Moldova,Firms expected to give gifts in meetings with tax officials (% of firms),IC.TAX.GIFT.ZS,..,45.2,..,..,..,15.5
Moldova,Forest area (% of land area),AG.LND.FRST.ZS,10.80291971,11.0367893,11.17664944,11.31650958,11.45636972,11.59622986
Moldova,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,1.603735528,0.196431478,0.326426695,0.243903257,0.287945385,0.35570621
Moldova,"Health expenditure, total (% of GDP)",SH.XPD.TOTL.ZS,8.48542474,9.15335338,10.62517259,10.88467452,11.41298582,12.48972121
Moldova,Interest payments on external debt (% of GNI),DT.INT.DECT.GN.ZS,2.63032406,2.122406589,2.175591965,2.19666044,1.33278353,1.246100368
Moldova,International migrant stock (% of population),SM.POP.TOTL.ZS,..,12.24195014,..,..,..,..
Moldova,Internet users (per 100 people),IT.NET.USER.P2,10.62939084,14.63027046,19.62064771,20.45,23.39,27.5
Moldova,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.70317073,67.85973171,67.99173171,68.11109756,68.22729268,68.34180488
Moldova,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..
Moldova,Long-term unemployment (% of total unemployment),SL.UEM.LTRM.ZS,44.79999924,48.90000153,38.09999847,35.5,31.29999924,27.89999962
Moldova,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,16.90135164,15.88444647,14.99572013,14.18550014,13.7018748,12.57799573
Moldova,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0,0,0,0,0,0
Moldova,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.360979037,0.400235112,0.482634466,0.516193551,0.608535598,0.457886649
Moldova,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,20.55923738,28.92959183,36.55327717,51.2664194,66.64125769,59.27754616
Moldova,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0,0,0,0,0,0
Moldova,Population density (people per sq. km of land area),EN.POP.DNST,125.4986593,125.1501027,124.802764,124.513872,124.2770912,124.1203049
Moldova,"Population, total",SP.POP.TOTL,3603945,3595187,3585209,3576910,3570108,3565604
Moldova,Population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.ZS,..,..,..,..,..,..
Moldova,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,..,..,..,..,..,..
Moldova,Population growth (annual %),SP.POP.GROW,-0.247449868,-0.24330723,-0.277923569,-0.231747161,-0.190345178,-0.126238295
Moldova,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,9.922448097,9.926697576,10.04620172,10.12045899,10.15618919,10.16215828
Moldova,Population ages 0-14 (% of total),SP.POP.0014.TO.ZS,19.39013592,18.5156626,17.91692473,17.42640535,17.04629925,16.74964165
Moldova,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,8.26,13.95,2.41,1.11,1.29,1.03
Moldova,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,26.5,29,30.2,25.8,26.4,26.3
Moldova,Poverty headcount ratio at $3.10 a day (2011 PPP) (% of population),SI.POV.2DAY,30.3,38.67,11.74,7.27,8.31,7.43
Moldova,Present value of external debt (% of GNI),DT.DOD.PVLX.GN.ZS,..,..,..,..,..,..
Moldova,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,96.22393799,99.48995209,98.03025818,92.91346741,91.37654877,92.81584167
Moldova,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,15.8,21.8,21.8,21.8,21.8,23.8
Moldova,Rural population (% of total population),SP.RUR.TOTL.ZS,54.593,54.692,54.791,54.89,54.989,55.064
Moldova,"School enrollment, primary (% gross)",SE.PRM.ENRR,99.82285309,97.89131165,96.65267181,94.41767883,94.02986908,93.57756042
Moldova,"School enrollment, primary (% net)",SE.PRM.NENR,92.37393951,90.98954773,87.78560638,87.57080078,87.71829224,87.51560974
Moldova,"School enrollment, secondary (% net)",SE.SEC.NENR,81.07952881,81.78983307,81.34887695,80.55400848,83.4985199,79.5591507
Moldova,"School enrollment, secondary (% gross)",SE.SEC.ENRR,86.88433838,88.06252289,89.32212067,88.5539093,88.23475647,88.59664154
Moldova,Strength of legal rights index (0=weak to 12=strong),IC.LGL.CRED.XQ,8,8,8,8,8,8
Moldova,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,16.35750648,18.48540374,19.57105102,20.56670079,20.4460968,17.68531332
Moldova,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,1.352535397,1.375682455,1.375682455,1.375682455,1.375682455,1.375682455
Moldova,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,0.33087757,0.278982952,0.252197762,0.251402223,0.314890746,0.334533391
Moldova,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,10.38755498,7.621608442,8.968943986,7.201556293,7.577096151,6.764475424
Moldova,Trade (% of GDP),NE.TRD.GNFS.ZS,132.707191,142.816056,137.1536391,144.5933077,134.4225734,110.3633269
Moldova,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,8.100000381,7.300000191,7.400000095,5.099999905,4,6.400000095
Moldova,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,8.100000381,7.300000191,7.400000095,5.099999905,4,6.400000095
Moldova,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,12.47907405,11.76593047,12.87405593,12.13550114,12.89707603,-0.058686761
Morocco,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,40.72,..,..
Morocco,"GNI per capita, PPP (constant 2011 international $)",NY.GNP.PCAP.PP.KD,5118.704411,5241.520418,5581.936601,5678.125491,5910.069424,6055.136813
Morocco,Age dependency ratio (% of working-age population),SP.POP.DPND,57.84671798,56.68279621,55.47510471,54.38390529,53.39829055,52.52519831
Morocco,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,16.31842176,14.67752281,16.89011252,13.73079735,14.63610659,16.38962761
Morocco,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,20.253,20.076,20.095,20.32,20.726,21.263
Morocco,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.439231055,1.506360785,1.545229558,1.620931736,1.687375568,1.654806038
Morocco,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,0.000720395,0.000183061,6.60E-05,0,0,0
Morocco,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.164,6.197,6.228,6.258,6.285,6.308
Morocco,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,0.075712586
Morocco,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,45.79999924,45.40000153,43.29999924,42.09999847,40.90000153,40.5
Morocco,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,88.47199418,89.82014136,89.84414248,90.24747754,90.63373617,89.76451802
Morocco,Firms expected to give gifts in meetings with tax officials (% of firms),IC.TAX.GIFT.ZS,..,..,..,10.7,..,..
Morocco,Forest area (% of land area),AG.LND.FRST.ZS,11.91888864,12.1017253,12.22316827,12.34461125,12.46605422,12.5874972
Morocco,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,2.008757909,2.381458466,1.851717673,2.26767093,2.154155246,2.332497207
Morocco,"Health expenditure, total (% of GDP)",SH.XPD.TOTL.ZS,5.21554804,5.05803376,5.23396796,5.47518256,5.41598952,5.66658598
Morocco,Interest payments on external debt (% of GNI),DT.INT.DECT.GN.ZS,1.107947382,1.010614186,0.959680254,0.940751176,0.861947771,0.794761281
Morocco,International migrant stock (% of population),SM.POP.TOTL.ZS,..,0.167909152,..,..,..,..
Morocco,Internet users (per 100 people),IT.NET.USER.P2,11.60793477,15.08444452,19.77119157,21.5,33.1,41.3
Morocco,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.88063415,69.07168293,69.2737561,69.48626829,69.70817073,69.93743902
Morocco,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,52.30625916,..,..,..,55.1479187,56.08367157
Morocco,Long-term unemployment (% of total unemployment),SL.UEM.LTRM.ZS,..,..,..,..,..,66.09999847
Morocco,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,17.51900818,16.59436741,15.92785376,15.19444083,14.19536112,16.08924041
Morocco,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.199316251,0.258474848,0.588753595,1.386823363,8.449103947,1.734411551
Morocco,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,3.40227518,3.412301797,3.251960703,3.201601937,3.313440073,3.36064354
Morocco,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,31.27322579,41.13733424,52.6556339,65.31204171,73.70564595,80.92564452
Morocco,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.014387837,0.016453019,0.021314083,0.019862294,0.020293142,0.007703514
Morocco,Population density (people per sq. km of land area),EN.POP.DNST,67.42798342,68.08308089,68.76861752,69.48537307,70.24544925,71.06197177
Morocco,"Population, total",SP.POP.TOTL,30093109,30385479,30691434,31011322,31350544,31714958
Morocco,Population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.ZS,..,..,..,..,..,..
Morocco,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,22.10095341,22.1996994,22.28815376,22.37072641,22.44421022,22.50342882
Morocco,Population growth (annual %),SP.POP.GROW,0.936223459,0.966862115,1.001876304,1.036877076,1.087925579,1.155681139
Morocco,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,5.662007206,5.762295207,5.840281037,5.910386536,5.969714593,6.01250678
Morocco,Population ages 0-14 (% of total),SP.POP.0014.TO.ZS,30.9853927,30.41448845,29.84073993,29.31602206,28.84051071,28.42455601
Morocco,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,3.12,..,..
Morocco,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,8.9,..,..
Morocco,Poverty headcount ratio at $3.10 a day (2011 PPP) (% of population),SI.POV.2DAY,..,..,..,15.53,..,..
Morocco,Present value of external debt (% of GNI),DT.DOD.PVLX.GN.ZS,..,..,..,..,..,..
Morocco,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,73.37798309,77.98609161,81.58334351,81.80400848,80.35328674,79.84871674
Morocco,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,10.8,10.8,10.8,10.5,10.5,10.5
Morocco,Rural population (% of total population),SP.RUR.TOTL.ZS,45.356,44.874,44.36,43.847,43.335,42.825
Morocco,"School enrollment, primary (% gross)",SE.PRM.ENRR,104.1413422,104.5641098,104.5475616,106.5393982,106.7554779,107.6024628
Morocco,"School enrollment, primary (% net)",SE.PRM.NENR,84.65879822,85.62046814,86.89427948,88.26455688,89.31597137,89.88546753
Morocco,"School enrollment, secondary (% net)",SE.SEC.NENR,..,39.53778839,41.92087936,44.67795181,46.78828812,..
Morocco,"School enrollment, secondary (% gross)",SE.SEC.ENRR,47.77983093,49.59101868,52.36545944,55.37516022,57.46767044,60.21395111
Morocco,Strength of legal rights index (0=weak to 12=strong),IC.LGL.CRED.XQ,3,3,3,3,3,3
Morocco,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,19.87134028,21.96626023,22.43165354,25.11864508,27.57395567,23.96978462
Morocco,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,1.549199646,1.549199646,1.549199646,1.549199646,1.549199646,1.549199646
Morocco,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,0.668035407,0.695745381,1.010388364,1.658331604,8.896357828,2.134408499
Morocco,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,5.360029197,4.650381408,5.262863342,5.41885478,4.810870879,3.855563625
Morocco,Trade (% of GDP),NE.TRD.GNFS.ZS,63.69454373,70.22905971,73.88021699,80.61270191,88.34727217,68.39602484
Morocco,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,10.80000019,11,9.699999809,9.800000191,9.600000381,9.100000381
Morocco,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,10.80000019,11,9.699999809,9.800000191,9.600000381,9.100000381
Morocco,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.493444034,0.98264166,3.28476167,2.042085127,3.707317073,0.994825964
Netherlands,GINI index (World Bank estimate),SI.POV.GINI,30.74,29.86,30.76,30.35,29.93,28.38
Netherlands,"GNI per capita, PPP (constant 2011 international $)",NY.GNP.PCAP.PP.KD,43281.50305,43274.86228,45467.76242,46893.31082,46353.56663,45290.08272
Netherlands,Age dependency ratio (% of working-age population),SP.POP.DPND,47.75027596,47.80077996,48.03050283,48.1584625,48.28545991,48.56624358
Netherlands,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,2.031105822,2.026962445,2.114067904,2.004419483,1.784321012,1.688337942
Netherlands,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,11.9,11.5,11.3,11.1,11.2,11.2
Netherlands,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,10.85205296,10.54068801,10.22316313,10.46844735,10.52945151,10.24561928
Netherlands,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,0,0,0,0,0,0
Netherlands,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8.4,8.4,8.3,8.1,8.2,8.1
Netherlands,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,0.004737861
Netherlands,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,3.099999905,3.200000048,3.099999905,2.799999952,2.599999905,2.5
Netherlands,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,13.96336872,20.61024446,20.47683792,22.79341438,16.27061007,19.33679974
Netherlands,Firms expected to give gifts in meetings with tax officials (% of firms),IC.TAX.GIFT.ZS,..,..,..,..,..,..
Netherlands,Forest area (% of land area),AG.LND.FRST.ZS,10.78199052,10.81161137,10.85900474,10.9063981,10.95379147,11.01096946
Netherlands,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,5.733133054,7.354005016,8.452905151,8.727870265,10.59426951,8.154416466
Netherlands,"Health expenditure, total (% of GDP)",SH.XPD.TOTL.ZS,9.96832558,10.88199001,10.74684637,10.76421841,10.9908823,11.88233774
Netherlands,Interest payments on external debt (% of GNI),DT.INT.DECT.GN.ZS,..,..,..,..,..,..
Netherlands,International migrant stock (% of population),SM.POP.TOTL.ZS,..,10.63383601,..,..,..,..
Netherlands,Internet users (per 100 people),IT.NET.USER.P2,68.52,81,83.7,85.82,87.42,89.63
Netherlands,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,79.09512195,79.34634146,79.69756098,80.09756098,80.25121951,80.54878049
Netherlands,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..
Netherlands,Long-term unemployment (% of total unemployment),SL.UEM.LTRM.ZS,33.59999847,39.70000076,42.20000076,38.5,33.59999847,24.39999962
Netherlands,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,14.0651006,13.78251347,13.27204066,13.3039315,12.74950289,11.6465356
Netherlands,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0,0,0,0,0,0
Netherlands,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.451408935,1.422901068,1.420365371,1.377953079,1.328732262,1.413907553
Netherlands,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,91.23770356,97.12774476,105.6191836,117.2850348,124.9803611,121.6632867
Netherlands,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,1.617634839,2.28174777,2.01540579,1.690199338,2.467734602,1.056353299
Netherlands,Population density (people per sq. km of land area),EN.POP.DNST,482.2801836,483.4084123,484.1854562,485.2398104,487.1324941,490.0796917
Netherlands,"Population, total",SP.POP.TOTL,16281779,16319868,16346101,16381696,16445593,16530388
Netherlands,Population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.ZS,..,..,..,..,..,..
Netherlands,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,6.258744821,6.274811782,6.304200616,6.330119909,6.345292626,6.352446174
Netherlands,Population growth (annual %),SP.POP.GROW,0.347475412,0.233663148,0.160613669,0.217521601,0.389292461,0.514284545
Netherlands,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,13.94436498,14.05874827,14.26550833,14.49793176,14.77477233,15.12211064
Netherlands,Population ages 0-14 (% of total),SP.POP.0014.TO.ZS,18.37386363,18.28260911,18.18084818,18.00676923,17.78773334,17.5678468
